"Data Source","World Development Indicators",

"Last Updated Date","2017-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Turkey","TUR","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.80233204","","","","","29.33544879","","","","","30.20196812","","","","","27.72502235","","","","","32.58038949","32.17541917","30.32573179","33.05244142","34.71083264","36.40911573","",
"Tuvalu","TUV","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.01731878","","","","","21.27555788","","","","","22.3307224","","","","","21.19967195","","","","","20.97758391","22.26841473","23.43379388","23.71618037","23.46443391","23.3161196","",
"Uganda","UGA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.63601591","","","","","61.24255898","","","","","60.33844316","","","","","55.87116702","","","","","52.93622077","58.3384383","62.15583877","62.35162135","61.38177704","60.30064052","",
"Ukraine","UKR","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.30634971","","","","","23.7170585","","","","","20.10004293","","","","","17.52994525","","","","","19.26267236","18.88916722","18.624524","18.5239988","18.77806422","18.87843558","",
"Upper middle income","UMC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.4980308266491","","","","","38.4289806459466","","","","","39.7294797970626","","","","","41.6909640240134","","","","","42.2251046088833","41.5750394768374","41.5440831227469","41.3061595082379","41.8118089721281","42.0799367146244","",
"Uruguay","URY","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.02923011","","","","","13.10184667","","","","","13.34609428","","","","","11.90038618","","","","","11.79822738","11.71212643","11.7851818","11.51587296","11.55973144","11.48844431","",
"United States","USA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.37562552","","","","","10.87358754","","","","","10.69614995","","","","","10.42095153","","","","","8.612684033","8.645929285","8.672523993","8.527836686","8.498542509","8.441199408","",
"Uzbekistan","UZB","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.81570327","","","","","43.000922","","","","","40.03542658","","","","","32.90754344","","","","","37.17892285","36.02108436","37.2633721","37.03105241","38.86930487","39.67064264","",
"St. Vincent and the Grenadines","VCT","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.17315239","","","","","19.45900561","","","","","19.25655406","","","","","16.53352661","","","","","13.71523811","13.87441507","14.00961444","14.46733089","14.38980801","14.25163381","",
"Venezuela, RB","VEN","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.38785939","","","","","29.05616713","","","","","32.56406277","","","","","28.83724613","","","","","22.70146132","24.06834584","23.72396269","24.72625968","23.70766924","23.75584614","",
"British Virgin Islands","VGB","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.55936248","","","","","18.69919596","","","","","20.5417515","","","","","17.58792998","","","","","15.41223416","14.19256041","16.59343704","17.28896178","15.13509678","16.34224251","",
"Vietnam","VNM","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.76173797","","","","","26.96365789","","","","","27.10273002","","","","","29.26508763","","","","","26.74200298","27.2174201","27.40096879","27.82269556","27.98099513","28.2516555","",
"Vanuatu","VUT","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2628659","","","","","10.50312319","","","","","10.3989398","","","","","11.05325636","","","","","7.823974124","7.539335132","7.807014151","8.374241513","7.894044215","8.52410314","",
"World","WLD","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.5692133707243","","","","","39.5119080678011","","","","","40.4668174140042","","","","","41.7854710034723","","","","","41.8564144835354","41.8390913756877","42.4051638089407","42.8729599017861","43.412500569893","43.9917148610495","",
"Samoa","WSM","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.352493321","","","","","4.357203583","","","","","4.382477465","","","","","4.401894172","","","","","3.43679189","3.328331706","3.402011158","3.523564605","3.675986518","3.807434895","",
"Kosovo","XKX","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.81038446","","","","","53.60163019","","","","","54.69014226","","","","","43.3594004","","","","","50.77816167","55.45163692","62.52082537","59.29191402","55.86922535","52.8289507","",
"South Africa","ZAF","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.89130208","","","","","35.92046026","","","","","37.03792007","","","","","35.85010894","","","","","29.74660453","29.44541894","29.1653805","29.113548","29.43778161","29.6286252","",
"Zambia","ZMB","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.40167606","","","","","30.61432777","","","","","30.88282852","","","","","28.33716731","","","","","26.54120291","27.37494104","27.87280634","27.60718919","27.16620177","26.74664908","",
"Zimbabwe","ZWE","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43571984","","","","","24.93033877","","","","","25.25154114","","","","","25.48018572","","","","","22.56324999","23.51667545","23.44662846","23.55056098","23.06220603","22.86952366","",
